state_id,state_string,block_name
4740,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=up,west=up]",minecraft:redstone_wire
4741,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=up,west=side]",minecraft:redstone_wire
4742,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=up,west=none]",minecraft:redstone_wire
4743,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=side,west=up]",minecraft:redstone_wire
4744,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=side,west=side]",minecraft:redstone_wire
4745,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=side,west=none]",minecraft:redstone_wire
4746,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=none,west=up]",minecraft:redstone_wire
4747,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=none,west=side]",minecraft:redstone_wire
4748,"Block{minecraft:redstone_wire}[east=side,north=none,power=1,south=none,west=none]",minecraft:redstone_wire
4749,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=up,west=up]",minecraft:redstone_wire
4750,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=up,west=side]",minecraft:redstone_wire
4751,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=up,west=none]",minecraft:redstone_wire
4752,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=side,west=up]",minecraft:redstone_wire
4753,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=side,west=side]",minecraft:redstone_wire
4754,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=side,west=none]",minecraft:redstone_wire
4755,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=none,west=up]",minecraft:redstone_wire
4756,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=none,west=side]",minecraft:redstone_wire
4757,"Block{minecraft:redstone_wire}[east=side,north=none,power=2,south=none,west=none]",minecraft:redstone_wire
4758,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=up,west=up]",minecraft:redstone_wire
4759,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=up,west=side]",minecraft:redstone_wire
4760,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=up,west=none]",minecraft:redstone_wire
4761,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=side,west=up]",minecraft:redstone_wire
4762,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=side,west=side]",minecraft:redstone_wire
4763,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=side,west=none]",minecraft:redstone_wire
4764,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=none,west=up]",minecraft:redstone_wire
4765,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=none,west=side]",minecraft:redstone_wire
4766,"Block{minecraft:redstone_wire}[east=side,north=none,power=3,south=none,west=none]",minecraft:redstone_wire
4767,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=up,west=up]",minecraft:redstone_wire
4768,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=up,west=side]",minecraft:redstone_wire
4769,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=up,west=none]",minecraft:redstone_wire
4770,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=side,west=up]",minecraft:redstone_wire
4771,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=side,west=side]",minecraft:redstone_wire
4772,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=side,west=none]",minecraft:redstone_wire
4773,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=none,west=up]",minecraft:redstone_wire
4774,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=none,west=side]",minecraft:redstone_wire
4775,"Block{minecraft:redstone_wire}[east=side,north=none,power=4,south=none,west=none]",minecraft:redstone_wire
4776,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=up,west=up]",minecraft:redstone_wire
4777,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=up,west=side]",minecraft:redstone_wire
4778,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=up,west=none]",minecraft:redstone_wire
4779,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=side,west=up]",minecraft:redstone_wire
4780,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=side,west=side]",minecraft:redstone_wire
4781,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=side,west=none]",minecraft:redstone_wire
4782,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=none,west=up]",minecraft:redstone_wire
4783,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=none,west=side]",minecraft:redstone_wire
4784,"Block{minecraft:redstone_wire}[east=side,north=none,power=5,south=none,west=none]",minecraft:redstone_wire
4785,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=up,west=up]",minecraft:redstone_wire
4786,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=up,west=side]",minecraft:redstone_wire
4787,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=up,west=none]",minecraft:redstone_wire
4788,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=side,west=up]",minecraft:redstone_wire
4789,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=side,west=side]",minecraft:redstone_wire
4790,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=side,west=none]",minecraft:redstone_wire
4791,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=none,west=up]",minecraft:redstone_wire
4792,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=none,west=side]",minecraft:redstone_wire
4793,"Block{minecraft:redstone_wire}[east=side,north=none,power=6,south=none,west=none]",minecraft:redstone_wire
4794,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=up,west=up]",minecraft:redstone_wire
4795,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=up,west=side]",minecraft:redstone_wire
4796,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=up,west=none]",minecraft:redstone_wire
4797,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=side,west=up]",minecraft:redstone_wire
4798,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=side,west=side]",minecraft:redstone_wire
4799,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=side,west=none]",minecraft:redstone_wire
4800,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=none,west=up]",minecraft:redstone_wire
4801,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=none,west=side]",minecraft:redstone_wire
4802,"Block{minecraft:redstone_wire}[east=side,north=none,power=7,south=none,west=none]",minecraft:redstone_wire
4803,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=up,west=up]",minecraft:redstone_wire
4804,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=up,west=side]",minecraft:redstone_wire
4805,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=up,west=none]",minecraft:redstone_wire
4806,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=side,west=up]",minecraft:redstone_wire
4807,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=side,west=side]",minecraft:redstone_wire
4808,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=side,west=none]",minecraft:redstone_wire
4809,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=none,west=up]",minecraft:redstone_wire
4810,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=none,west=side]",minecraft:redstone_wire
4811,"Block{minecraft:redstone_wire}[east=side,north=none,power=8,south=none,west=none]",minecraft:redstone_wire
4812,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=up,west=up]",minecraft:redstone_wire
4813,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=up,west=side]",minecraft:redstone_wire
4814,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=up,west=none]",minecraft:redstone_wire
4815,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=side,west=up]",minecraft:redstone_wire
4816,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=side,west=side]",minecraft:redstone_wire
4817,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=side,west=none]",minecraft:redstone_wire
4818,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=none,west=up]",minecraft:redstone_wire
4819,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=none,west=side]",minecraft:redstone_wire
4820,"Block{minecraft:redstone_wire}[east=side,north=none,power=9,south=none,west=none]",minecraft:redstone_wire
4821,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=up,west=up]",minecraft:redstone_wire
4822,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=up,west=side]",minecraft:redstone_wire
4823,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=up,west=none]",minecraft:redstone_wire
4824,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=side,west=up]",minecraft:redstone_wire
4825,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=side,west=side]",minecraft:redstone_wire
4826,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=side,west=none]",minecraft:redstone_wire
4827,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=none,west=up]",minecraft:redstone_wire
4828,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=none,west=side]",minecraft:redstone_wire
4829,"Block{minecraft:redstone_wire}[east=side,north=none,power=10,south=none,west=none]",minecraft:redstone_wire
4830,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=up,west=up]",minecraft:redstone_wire
4831,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=up,west=side]",minecraft:redstone_wire
4832,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=up,west=none]",minecraft:redstone_wire
4833,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=side,west=up]",minecraft:redstone_wire
4834,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=side,west=side]",minecraft:redstone_wire
4835,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=side,west=none]",minecraft:redstone_wire
4836,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=none,west=up]",minecraft:redstone_wire
4837,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=none,west=side]",minecraft:redstone_wire
4838,"Block{minecraft:redstone_wire}[east=side,north=none,power=11,south=none,west=none]",minecraft:redstone_wire
4839,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=up,west=up]",minecraft:redstone_wire
4840,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=up,west=side]",minecraft:redstone_wire
4841,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=up,west=none]",minecraft:redstone_wire
4842,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=side,west=up]",minecraft:redstone_wire
4843,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=side,west=side]",minecraft:redstone_wire
4844,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=side,west=none]",minecraft:redstone_wire
4845,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=none,west=up]",minecraft:redstone_wire
4846,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=none,west=side]",minecraft:redstone_wire
4847,"Block{minecraft:redstone_wire}[east=side,north=none,power=12,south=none,west=none]",minecraft:redstone_wire
4848,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=up,west=up]",minecraft:redstone_wire
4849,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=up,west=side]",minecraft:redstone_wire
4850,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=up,west=none]",minecraft:redstone_wire
4851,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=side,west=up]",minecraft:redstone_wire
4852,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=side,west=side]",minecraft:redstone_wire
4853,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=side,west=none]",minecraft:redstone_wire
4854,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=none,west=up]",minecraft:redstone_wire
4855,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=none,west=side]",minecraft:redstone_wire
4856,"Block{minecraft:redstone_wire}[east=side,north=none,power=13,south=none,west=none]",minecraft:redstone_wire
4857,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=up,west=up]",minecraft:redstone_wire
4858,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=up,west=side]",minecraft:redstone_wire
4859,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=up,west=none]",minecraft:redstone_wire
4860,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=side,west=up]",minecraft:redstone_wire
4861,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=side,west=side]",minecraft:redstone_wire
4862,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=side,west=none]",minecraft:redstone_wire
4863,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=none,west=up]",minecraft:redstone_wire
4864,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=none,west=side]",minecraft:redstone_wire
4865,"Block{minecraft:redstone_wire}[east=side,north=none,power=14,south=none,west=none]",minecraft:redstone_wire
4866,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=up,west=up]",minecraft:redstone_wire
4867,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=up,west=side]",minecraft:redstone_wire
4868,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=up,west=none]",minecraft:redstone_wire
4869,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=side,west=up]",minecraft:redstone_wire
4870,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=side,west=side]",minecraft:redstone_wire
4871,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=side,west=none]",minecraft:redstone_wire
4872,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=none,west=up]",minecraft:redstone_wire
4873,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=none,west=side]",minecraft:redstone_wire
4874,"Block{minecraft:redstone_wire}[east=side,north=none,power=15,south=none,west=none]",minecraft:redstone_wire
4875,"Block{minecraft:redstone_wire}[east=none,north=up,power=0,south=up,west=up]",minecraft:redstone_wire
4876,"Block{minecraft:redstone_wire}[east=none,north=up,power=0,south=up,west=side]",minecraft:redstone_wire
